url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
http://www.goodreads.com/book/show/113304.The_Thief_Lord,The Thief Lord,Cornelia Funke,4128,91555,3.97,350.0,2000,False,"['Fantasy', 'Young Adult', 'Fiction']",11,['Venice']
http://www.goodreads.com/book/show/446.The_Brooklyn_Follies,The Brooklyn Follies,Paul Auster,1786,24767,3.85,306.0,2005,False,"['Fiction', 'Literature', 'American']",0,"['Brooklyn, New York City, New York']"
http://www.goodreads.com/book/show/7199.The_Way_the_Crow_Flies,The Way the Crow Flies,Ann-Marie MacDonald,1229,13327,4.10,848.0,2003,False,"['Fiction', 'Historical', 'Historical Fiction']",4,"['Centralia', 'Toronto, Ontario']"
http://www.goodreads.com/book/show/12535.Plan_B,Plan B: Further Thoughts on Faith,Anne Lamott,976,21521,4.01,352.0,2004,False,"['Nonfiction', 'Autobiography', 'Memoir']",0,[]
http://www.goodreads.com/book/show/87745.Wish_You_Well,Wish You Well,David Baldacci,2674,24326,4.00,432.0,2000,False,"['Fiction', 'Historical', 'Historical Fiction']",0,['Virginia']
http://www.goodreads.com/book/show/6134826-blue-moon,Blue Moon,Alyson Noel,3783,96281,3.61,284.0,2009,True,"['Young Adult', 'Fantasy', 'Fantasy']",1,"['Laguna Beach, California']"
http://www.goodreads.com/book/show/146274.Manhunt,Manhunt: The 12-Day Chase for Lincoln's Killer,James L. Swanson,2304,29077,4.14,388.0,2006,False,"['History', 'Nonfiction', 'Military History']",1,['The United States of America']
http://www.goodreads.com/book/show/24093.Street_Magic,Street Magic,Tamora Pierce,381,23291,4.16,300.0,2001,True,"['Fantasy', 'Young Adult', 'Fiction']",0,[]
http://www.goodreads.com/book/show/48484.Blindsight,Blindsight,Peter Watts,2762,32202,4.01,384.0,2006,True,"['Science Fiction', 'Fiction', 'Horror']",10,[]
http://www.goodreads.com/book/show/97898.The_Full_Cupboard_of_Life,The Full Cupboard of Life,Alexander McCall Smith,1417,30217,4.02,198.0,2003,True,"['Mystery', 'Fiction', 'Cultural']",1,['Gaborone']
http://www.goodreads.com/book/show/6050822-puhdistus,Puhdistus,Sofi Oksanen,1222,14744,3.90,381.0,2008,True,"['Fiction', 'Historical', 'Historical Fiction']",8,"['Estonia', 'Western Estonia', 'Vladivostok', '…more', 'Berlin', '…less']"
http://www.goodreads.com/book/show/5971165-the-white-queen,The White Queen,Philippa Gregory,7400,163265,3.94,415.0,2009,True,"['Historical', 'Historical Fiction', 'Fiction']",0,['England']
http://www.goodreads.com/book/show/86342.Fiasco,Fiasco: The American Military Adventure in Iraq,Thomas E. Ricks,469,7234,4.05,482.0,2006,False,"['History', 'Nonfiction', 'Politics']",5,[]
http://www.goodreads.com/book/show/91359.The_Devil_s_Highway,The Devil's Highway: A True Story,Luis Alberto Urrea,1759,11933,4.10,239.0,2004,False,"['Nonfiction', 'History', 'Politics']",2,[]
http://www.goodreads.com/book/show/297627.The_League_of_Extraordinary_Gentlemen_Vol_1,"The League of Extraordinary Gentlemen, Vol. 1",Alan Moore,1549,50760,3.94,192.0,2000,True,"['Sequential Art', 'Graphic Novels', 'Sequential Art']",2,"['Cairo', 'Paris', 'Edmonton, England', '…more', 'London, England', '…less']"
http://www.goodreads.com/book/show/2722413-evernight,Evernight,Claudia Gray,3347,83136,3.64,327.0,2008,True,"['Young Adult', 'Paranormal', 'Vampires']",0,['The United States of America']
http://www.goodreads.com/book/show/2531.The_Cave,The Cave,José Saramago,1081,12451,3.86,307.0,2000,False,"['Fiction', 'Literature', 'Cultural']",1,[]
http://www.goodreads.com/book/show/6411016-matterhorn,Matterhorn,Karl Marlantes,3334,42741,4.18,663.0,2009,False,"['Fiction', 'Historical', 'Historical Fiction']",7,['Vietnam']
http://www.goodreads.com/book/show/673915.Last_Night_at_the_Lobster,Last Night at the Lobster,Stewart O'Nan,1865,10050,3.56,160.0,2007,False,"['Fiction', 'Literary Fiction', 'Contemporary']",2,"['The United States of America', 'Connecticut']"
http://www.goodreads.com/book/show/93808.The_Cold_Moon,The Cold Moon,Jeffery Deaver,857,17991,4.05,416.0,2006,True,"['Mystery', 'Thriller', 'Mystery']",2,[]
http://www.goodreads.com/book/show/9517.Persepolis_2,Persepolis 2: The Story of a Return,Marjane Satrapi,2745,72734,4.16,187.0,2003,True,"['Sequential Art', 'Graphic Novels', 'Nonfiction']",0,"['Tehran', 'Vienna', 'Iran', '…more', 'Austria', '…less']"
http://www.goodreads.com/book/show/99641.A_Density_of_Souls,A Density of Souls,Christopher  Rice,527,8683,3.91,274.0,2000,False,"['Fiction', 'Mystery', 'LGBT']",0,"['The United States of America', 'New Orleans, Louisiana']"
http://www.goodreads.com/book/show/24866.Dragon_s_Kin,Dragon's Kin,Anne McCaffrey,258,9844,3.94,298.0,2003,True,"['Fantasy', 'Science Fiction', 'Fantasy']",0,[]
http://www.goodreads.com/book/show/3018539-death-with-interruptions,Death with Interruptions,José Saramago,4477,47415,3.96,238.0,2005,False,"['Fiction', 'Fantasy', 'Magical Realism']",2,[]
http://www.goodreads.com/book/show/60400.The_Ruins_of_Gorlan,The Ruins of Gorlan,John Flanagan,8201,136930,4.21,249.0,2004,True,"['Fantasy', 'Young Adult', 'Adventure']",1,"['Araluen', 'Redmont']"
http://www.goodreads.com/book/show/3826.The_Lighthouse,The Lighthouse,P.D. James,997,18294,3.85,383.0,2005,True,"['Mystery', 'Fiction', 'Mystery']",0,"['Combe (an imaginary offshore island), Cornwall, England']"
http://www.goodreads.com/book/show/887877.Red_Seas_Under_Red_Skies,Red Seas Under Red Skies,Scott Lynch,6474,125198,4.22,558.0,2007,True,"['Fantasy', 'Fiction', 'Adventure']",1,[]
http://www.goodreads.com/book/show/891671.Winter_in_Madrid,Winter in Madrid,C.J. Sansom,1328,14946,3.84,549.0,2006,False,"['Historical', 'Historical Fiction', 'Fiction']",0,"['Spain', 'Madrid']"
http://www.goodreads.com/book/show/657034.Heartsick,Heartsick,Chelsea Cain,3016,44491,3.92,326.0,2007,True,"['Mystery', 'Thriller', 'Fiction']",0,"['Portland, Oregon', 'Oregon']"
http://www.goodreads.com/book/show/215541.The_Reality_Bug,The Reality Bug,D.J. MacHale,485,22708,4.16,375.0,2003,True,"['Fantasy', 'Young Adult', 'Science Fiction']",0,[]
http://www.goodreads.com/book/show/70509.Absurdistan,Absurdistan,Gary Shteyngart,1652,13085,3.31,333.0,2006,False,"['Fiction', 'Humor', 'Cultural']",0,['The United States of America']
http://www.goodreads.com/book/show/13083.Hoot,Hoot,Carl Hiaasen,5130,101373,3.82,292.0,2002,False,"['Young Adult', 'Fiction', 'Realistic Fiction']",6,"['The United States of America', 'Florida']"
http://www.goodreads.com/book/show/147801.Black_Water,Black Water,D.J. MacHale,447,22900,4.17,427.0,2004,True,"['Fantasy', 'Young Adult', 'Fiction']",0,[]
http://www.goodreads.com/book/show/113429.No_One_Belongs_Here_More_Than_You,No One Belongs Here More Than You,Miranda July,3823,35503,3.81,205.0,2007,False,"['Short Stories', 'Fiction', 'Contemporary']",1,[]
http://www.goodreads.com/book/show/18431.The_Rule_of_Four,The Rule of Four,Ian Caldwell,2327,39601,3.35,450.0,2004,False,"['Fiction', 'Mystery', 'Thriller']",0,"['Princeton, New Jersey', 'Columbus, Ohio', 'Austin, Texas', '…more', 'Genoa', 'Rome', 'Florence', '…less']"
http://www.goodreads.com/book/show/2761626-the-brass-verdict,The Brass Verdict,Michael Connelly,3674,65590,4.15,422.0,2008,True,"['Mystery', 'Fiction', 'Mystery']",2,"['Los Angeles, California', 'California', 'Hollywood, California']"
http://www.goodreads.com/book/show/16696.The_Final_Solution,The Final Solution,Michael Chabon,1703,19560,3.42,131.0,2004,False,"['Fiction', 'Mystery', 'Historical']",0,"['Sussex, England']"
http://www.goodreads.com/book/show/20075.Dragon_s_Fire,Dragon's Fire,Anne McCaffrey,228,9363,3.99,366.0,2006,True,"['Fantasy', 'Science Fiction', 'Fantasy']",0,[]
http://www.goodreads.com/book/show/34492.Wintersmith,Wintersmith,Terry Pratchett,1916,61115,4.18,325.0,2006,True,"['Fantasy', 'Young Adult', 'Fiction']",3,[]
