url,title,author,num_reviews,num_ratings,avg_rating,num_pages,original_publish_year,series,genres,awards,places
http://www.goodreads.com/book/show/77160.Across_the_Nightingale_Floor,Across the Nightingale Floor,Lian Hearn,2255,37575,4.06,305.0,2002,True,"['Fantasy', 'Fiction', 'Historical']","['Wirral Paperback of the Year (2004)', ' Peter Pan Award', ' Deutscher Jugendliteraturpreis for Preis der Jugendjury (2004)', ' Lincoln Award Nominee (2007)', ' Carnegie Medal Nominee (2002)', 'La Nuit du Livre for Littérature (2003)']",[]
http://www.goodreads.com/book/show/9417.Shopaholic_and_Sister,Shopaholic and Sister,Sophie Kinsella,2376,86515,3.67,388.0,2004,True,"['Womens Fiction', 'Chick Lit', 'Fiction']",,"['London, England']"
http://www.goodreads.com/book/show/6452760-stones-into-schools,"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan",Greg Mortenson,1829,16638,3.86,420.0,2009,False,"['Nonfiction', 'Education', 'Autobiography']","['Nautilus Book Award for Audio Books & Spoken Word (2010)', ' Dayton Literary Peace Prize Nominee for Nonfiction (2010)']",[]
http://www.goodreads.com/book/show/2615008-netherland,Netherland,Joseph O'Neill,2514,17605,3.41,269.0,2008,False,"['Fiction', 'New York', 'Novels']","['Booker Prize Nominee for Longlist (2008)', ' Warwick Prize for Writing Nominee for Longlist (2009)', ' PEN/Faulkner Award for Fiction (2009)', ' Kerry Group Irish Fiction Award (2009)', ' International Dublin Literary Award Nominee for Shortlist (2010)']","['New York City, New York', 'Chelsea, Manhattan, New York City, New York']"
http://www.goodreads.com/book/show/803120.Witch_Child,Witch Child,Celia Rees,1315,17142,3.80,240.0,2000,True,"['Historical', 'Historical Fiction', 'Young Adult']","['Rhode Island Teen Book Award Nominee (2002)', ' North East Teenage Book Award Nominee (2002)']",[]
http://www.goodreads.com/book/show/9530.Shadow_Divers,Shadow Divers,Robert Kurson,2390,26621,4.32,335.0,2004,False,"['Nonfiction', 'History', 'Adventure']","['Book Sense Book of the Year Award for Adult Nonfiction (2005)', ' ALA Alex Award (2005)']",['New Jersey Shore']
http://www.goodreads.com/book/show/20518872-the-three-body-problem,The Three-Body Problem,Liu Cixin,18534,191862,4.06,399.0,2006,True,"['Science Fiction', 'Fiction', 'Cultural']","['Hugo Award for Best Novel (2015)', ' Nebula Award Nominee for Best Novel (2014)', ' Locus Award Nominee for Best Science Fiction Novel (2015)', ' John W. Campbell Memorial Award Nominee for Best Science Fiction Novel (2015)', ' Prometheus Award Nominee for Best Novel (2015)', '本屋大賞 for 3rd place in Translated Fiction (2020)']","['China', 'Beijing', 'Panama Canal']"
http://www.goodreads.com/book/show/1316617.Succubus_on_Top,Succubus on Top,Richelle Mead,1317,33058,4.03,314.0,2008,True,"['Fantasy', 'Urban Fantasy', 'Fantasy']",,"['Seattle, Washington']"
http://www.goodreads.com/book/show/4979.A_Man_Without_a_Country,A Man Without a Country,Kurt Vonnegut Jr.,2724,42603,4.05,160.0,2005,False,"['Nonfiction', 'Writing', 'Essays']",,[]
http://www.goodreads.com/book/show/15926.Nights_in_Rodanthe,Nights in Rodanthe,Nicholas Sparks,4705,162234,3.83,222.0,2002,False,"['Romance', 'Fiction', 'Womens Fiction']",,"['Rodanthe, North Carolina', 'North Carolina']"
http://www.goodreads.com/book/show/14318.Chronicles,None,None,None,None,None,,None,False,[],None,[]
